seller_id,revenue,orders,avg_review,late_rate
05f51e13da97139648b8125c31e5f51b,15788.3,60,4.095238095238095,0.14285714285714285
080199a181c46c657dc5aa235411be3b,15733.82,79,4.559523809523809,0.023809523809523808
5d378b73ab7dd6f0418d743e5dcb0bd1,15702.619999999999,7,3.875,0.125
01cf7e3d21494c41fb86034f2e714fa1,15679.72,61,4.25,0.03260869565217391
289cdb325fb7e7f891c38608bf9e0962,15639.289999999999,110,4.579365079365079,0.015873015873015872
e26901d5ab434ce92fd9b5c256820a4e,15570.92,202,4.065502183406114,0.017467248908296942
95e03ca3d4146e4011985981aeb959b9,15552.289999999999,175,3.9186602870813396,0.028708133971291867
aba1721a889e04decc910aa13b768ef4,15536.96,83,4.462365591397849,0.11827956989247312
8d956fec2e4337affcb520f56fd8cbfd,15516.84,211,4.110204081632653,0.08979591836734693
d50d79cb34e38265a8649c383dcffd48,15444.41,70,4.202702702702703,0.05405405405405406
0b35c634521043bf4b47e21547b99ab5,15323.4,51,3.4875,0.1125
ef506c96320abeedfb894c34db06f478,15323.08,324,3.8825214899713467,0.07736389684813753
c6bda72e4dbf5c5866b13cb1810c6d03,15323.04,59,4.383333333333334,0.03333333333333333
e2a1ac9bf33e5549a2a4f834e70df2f8,15200.56,5,4.8,0.0
9e6229250fedbe05838fef417b74e7fb,15188.300000000001,74,3.911392405063291,0.02531645569620253
cab85505710c7cb9b720bceb52b01cee,15166.89,206,4.285067873303167,0.02262443438914027
1ca7077d890b907f89be8c954a02686a,15158.73,115,2.1739130434782608,0.15942028985507245
cf8ab1616079e2793aa29d524df01bb1,15150.37,9,2.0,0.1111111111111111
a6bd7d1ccdac48c6b33b28596b7eb122,15046.63,16,3.125,0.125
813348c996469b40f2e028d5429d3495,15016.73,179,3.897560975609756,0.03902439024390244
ed4acab38528488b65a9a9c603ff024a,14894.74,32,3.6744186046511627,0.023255813953488372
d05ae8f7a5bd1d2a690a44cd079e4e27,14803.52,78,3.707317073170732,0.08536585365853659
d1b65fc7debc3361ea86b5f14c68d2e2,14781.56,40,4.558139534883721,0.023255813953488372
23d7c96d4a1160db1c726b248601b25a,14771.06,53,3.5161290322580645,0.0967741935483871
34d1ca11b242c0fee2c834ae8d788566,14662.07,40,4.214285714285714,0.0
2b1a40c1daabc6ca280c4b815c101841,14634.880000000001,23,3.6285714285714286,0.02857142857142857
